Year,Month,Month Code,District Code,District,TANF Cases with Earned Income,TANF Average Gross Earned Income,TANF Average Net Earned Income,SNA MOE Cases with Earned Income,SNA MOE Average Gross Earned Income,SNA MOE Average Net Earned Income,SNA Non-MOE Cases with Earned Income,SNA Non-MOE Average Gross Earned Income,SNA Non-MOE Average Net Earned Income
2019,December,12,34,Orleans,13,1211,527,7,1113,481,6,1254,577
2019,December,12,35,Oswego,31,746,309,17,1158,502,26,562,283
2019,December,12,36,Otsego,3,646,261,0,0,0,2,1402,1312
2019,December,12,37,Putnam,1,1346,590,1,907,817,0,0,0
2019,December,12,38,Rensselaer,45,972,423,46,954,409,11,1338,579
2019,December,12,39,Rockland,63,931,397,13,1011,405,24,1357,701
2019,December,12,41,Saratoga,4,131,35,0,0,0,1,217,60
2019,December,12,42,Schenectady,29,828,347,38,1053,453,12,994,461
2019,December,12,43,Schoharie,0,0,0,0,0,0,3,346,269
2019,December,12,44,Schuyler,0,0,0,0,0,0,3,821,468
2019,December,12,45,Seneca,5,1001,431,2,889,376,2,1052,962
2019,December,12,46,Steuben,17,791,330,6,438,161,12,515,281
2019,December,12,40,St. Lawrence,20,608,246,20,826,347,17,575,297
2019,December,12,47,Suffolk,192,1315,635,163,1468,679,111,1388,841
2019,December,12,48,Sullivan,17,913,388,2,1680,747,7,666,339
2019,December,12,49,Tioga,0,0,0,1,289,93,1,1118,483
2019,December,12,50,Tompkins,13,765,317,6,1116,534,15,817,667
2019,December,12,51,Ulster,15,898,387,10,1204,534,21,1042,610
2019,December,12,52,Warren,5,791,330,0,0,0,3,189,100
2019,December,12,53,Washington,5,824,343,0,0,0,3,230,162
2019,December,12,54,Wayne,11,844,354,0,0,0,2,715,670
2019,December,12,55,Westchester,193,1147,519,79,1129,492,33,1091,593
2019,December,12,56,Wyoming,1,844,354,3,1422,626,4,176,94
2019,December,12,57,Yates,1,452,170,0,0,0,1,585,233
2019,November,11,1,Albany,56,1069,464,32,939,398,28,1318,708
2019,November,11,2,Allegany,7,755,312,3,807,337,4,458,217
2019,November,11,3,Broome,38,824,344,40,965,411,23,558,262
2019,November,11,4,Cattaraugus,14,628,253,2,467,307,5,897,767
2019,November,11,5,Cayuga,11,902,382,8,862,363,5,627,452
2019,November,11,6,Chautauqua,41,822,344,35,986,421,15,746,446
2019,November,11,7,Chemung,5,683,279,0,0,0,0,0,0
2019,November,11,8,Chenango,1,120,14,2,819,343,2,46,0
2019,November,11,9,Clinton,12,1133,490,5,497,274,6,617,527
2019,November,11,10,Columbia,7,854,416,5,803,335,7,1023,838
2019,November,11,11,Cortland,10,904,391,8,1119,509,7,467,250
2019,November,11,12,Delaware,2,719,296,1,940,400,4,198,80
2019,November,11,13,Dutchess,39,1349,655,12,1120,568,8,1231,760
2019,November,11,14,Erie,294,1001,424,305,1126,489,202,1341,606
2019,November,11,15,Essex,2,749,310,0,0,0,0,0,0
2019,November,11,16,Franklin,12,433,165,3,915,388,11,391,216
2019,November,11,17,Fulton,2,55,0,0,0,0,1,867,365
2019,November,11,18,Genesee,2,737,283,1,673,274,1,1625,721
2019,November,11,19,Greene,6,825,346,4,602,241,3,592,255
2019,November,11,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,November,11,21,Herkimer,3,295,96,3,618,260,2,206,116
2019,November,11,22,Jefferson,30,836,350,11,763,338,14,694,291
2019,November,11,23,Lewis,1,1105,477,0,0,0,0,0,0
2019,November,11,24,Livingston,10,853,359,6,1021,438,7,720,359
2019,November,11,25,Madison,3,771,320,1,998,427,0,0,0
2019,November,11,26,Monroe,226,933,395,328,1032,445,91,743,340
2019,November,11,27,Montgomery,14,794,331,15,877,370,7,904,408
2019,November,11,28,Nassau,170,1204,566,111,1269,582,115,1349,856
2019,November,11,66,New York City,7388,1420,726,6232,1262,576,7799,1791,1292
2019,November,11,29,Niagara,37,874,368,38,954,408,14,707,310
2019,November,11,30,Oneida,75,941,389,102,1138,495,53,1117,501
2019,November,11,31,Onondaga,216,937,404,165,1099,475,98,1159,560
2019,November,11,32,Ontario,11,818,354,3,1101,475,9,851,547
2019,November,11,33,Orange,83,1026,443,57,1090,474,19,1196,570
2019,November,11,34,Orleans,15,1235,538,5,1474,721,8,1239,565
2019,November,11,35,Oswego,25,865,363,17,1104,476,27,617,286
2019,November,11,36,Otsego,3,646,261,0,0,0,2,659,569
2019,November,11,37,Putnam,2,1313,575,1,1146,496,0,0,0
2019,November,11,38,Rensselaer,54,938,416,41,1015,450,13,1329,598
2019,November,11,39,Rockland,65,970,422,13,1102,473,27,1279,647
2019,November,11,41,Saratoga,3,163,47,0,0,0,0,0,0
2019,November,11,42,Schenectady,36,825,345,38,1156,501,15,974,499
2019,November,11,43,Schoharie,0,0,0,0,0,0,1,50,0
2019,November,11,44,Schuyler,2,848,356,0,0,0,1,367,130
2019,November,11,45,Seneca,4,902,384,4,867,413,2,1052,962
2019,November,11,46,Steuben,14,720,297,7,480,181,12,446,258
2019,November,11,40,St. Lawrence,20,544,214,19,853,359,13,571,288
2019,November,11,47,Suffolk,196,1231,579,166,1437,661,112,1374,831
2019,November,11,48,Sullivan,17,918,390,3,1196,520,7,666,339
2019,November,11,49,Tioga,0,0,0,1,289,93,2,732,302
2019,November,11,50,Tompkins,12,930,443,8,979,457,17,887,642
2019,November,11,51,Ulster,18,935,432,10,1027,451,13,1122,580
2019,November,11,52,Warren,4,716,296,0,0,0,4,151,85
2019,November,11,53,Washington,11,845,348,0,0,0,3,302,234
2019,November,11,54,Wayne,11,851,358,0,0,0,2,715,670
2019,November,11,55,Westchester,214,1159,526,118,1183,510,32,1061,555
2019,November,11,56,Wyoming,1,1083,467,3,1705,759,4,176,94
2019,November,11,57,Yates,3,932,396,0,0,0,1,585,233
2019,October,10,1,Albany,51,1087,467,27,930,393,35,1200,716
2019,October,10,2,Allegany,9,636,260,3,797,332,3,884,455
2019,October,10,3,Broome,30,779,325,42,886,374,23,353,200
2019,October,10,4,Cattaraugus,11,736,304,3,680,364,8,797,568
2019,October,10,5,Cayuga,11,834,350,8,1065,455,5,680,413
2019,October,10,6,Chautauqua,39,840,352,36,976,417,15,590,311
2019,October,10,7,Chemung,3,459,173,0,0,0,0,0,0
2019,October,10,8,Chenango,3,546,215,2,819,343,3,121,60
2019,October,10,9,Clinton,8,821,344,6,600,312,4,655,290
2019,October,10,10,Columbia,6,1080,499,5,803,335,5,914,690
2019,October,10,11,Cortland,11,846,355,6,994,452,8,442,241
2019,October,10,12,Delaware,2,719,296,1,940,400,5,193,80
2019,October,10,13,Dutchess,38,1438,730,10,1139,593,12,1191,766
2019,October,10,14,Erie,287,997,421,305,1142,494,220,1357,618
2019,October,10,15,Essex,2,504,195,0,0,0,0,0,0
2019,October,10,16,Franklin,13,474,196,4,1020,439,10,601,314
2019,October,10,17,Fulton,4,488,195,0,0,0,1,260,170
2019,October,10,18,Genesee,4,1140,483,0,0,0,0,0,0
2019,October,10,19,Greene,5,870,367,5,702,287,2,755,341
2019,October,10,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,October,10,21,Herkimer,3,381,137,2,919,390,1,313,223
2019,October,10,22,Jefferson,29,814,340,12,747,326,14,631,256
2019,October,10,23,Lewis,1,1105,477,0,0,0,0,0,0
2019,October,10,24,Livingston,11,880,371,5,1107,478,11,886,624
2019,October,10,25,Madison,4,1086,468,1,1094,472,0,0,0
2019,October,10,26,Monroe,227,940,400,320,1039,448,91,798,369
2019,October,10,27,Montgomery,12,809,338,15,770,319,6,916,411
2019,October,10,28,Nassau,169,1167,538,119,1265,575,112,1312,848
2019,October,10,66,New York City,7206,1409,718,6080,1246,566,7780,1768,1268
2019,October,10,29,Niagara,34,830,348,40,991,426,14,580,255
2019,October,10,30,Oneida,78,938,388,102,1174,510,52,1159,527
2019,October,10,31,Onondaga,198,953,419,173,1089,471,95,1155,559
2019,October,10,32,Ontario,10,981,425,4,826,406,7,926,506
2019,October,10,33,Orange,88,1008,431,54,1118,490,22,1057,491
2019,October,10,34,Orleans,18,1232,537,5,1474,721,11,954,427
2019,October,10,35,Oswego,24,874,368,16,1026,440,26,687,327
2019,October,10,36,Otsego,2,707,290,0,0,0,4,711,621
2019,October,10,37,Putnam,2,1253,547,1,1146,496,0,0,0
2019,October,10,38,Rensselaer,51,829,347,42,1060,459,9,1244,566
2019,October,10,39,Rockland,68,951,403,12,1095,469,31,1204,596
2019,October,10,41,Saratoga,3,143,38,0,0,0,1,1423,627
2019,October,10,42,Schenectady,42,903,386,35,1067,459,12,806,381
2019,October,10,43,Schoharie,1,505,195,0,0,0,2,366,296
2019,October,10,44,Schuyler,2,848,356,0,0,0,2,469,306
2019,October,10,45,Seneca,4,968,413,4,871,418,4,1043,699
2019,October,10,46,Steuben,11,623,252,7,514,197,12,451,273
2019,October,10,40,St. Lawrence,20,699,287,17,924,393,14,445,188
2019,October,10,47,Suffolk,202,1179,547,179,1427,647,116,1354,824
2019,October,10,48,Sullivan,16,895,379,3,1196,520,6,613,246
2019,October,10,49,Tioga,0,0,0,1,289,93,1,347,121
2019,October,10,50,Tompkins,15,977,448,8,896,417,17,765,531
2019,October,10,51,Ulster,21,1032,480,12,896,379,15,988,617
2019,October,10,52,Warren,5,1007,431,0,0,0,5,134,68
2019,October,10,53,Washington,8,794,322,1,951,405,3,317,224
2019,October,10,54,Wayne,12,791,330,2,528,206,2,637,592
2019,October,10,55,Westchester,215,1156,524,120,1141,493,29,923,513
2019,October,10,56,Wyoming,1,1083,467,3,1412,621,4,226,136
2019,October,10,57,Yates,3,780,324,0,0,0,0,0,0
2019,September,9,1,Albany,53,1049,448,23,1046,448,31,1160,683
2019,September,9,2,Allegany,8,392,151,3,543,213,3,461,211
2019,September,9,3,Broome,40,858,361,40,1013,434,20,363,161
2019,September,9,4,Cattaraugus,12,709,301,3,680,364,7,612,363
2019,September,9,5,Cayuga,11,833,350,6,970,414,4,888,373
2019,September,9,6,Chautauqua,36,789,328,35,897,392,16,684,448
2019,September,9,7,Chemung,3,459,173,0,0,0,0,0,0
2019,September,9,8,Chenango,5,548,215,2,819,343,2,167,90
2019,September,9,9,Clinton,10,1028,460,7,555,275,3,1030,573
2019,September,9,10,Columbia,3,1582,768,4,956,407,4,805,561
2019,September,9,11,Cortland,11,750,306,6,777,368,10,418,234
2019,September,9,12,Delaware,3,731,301,1,940,400,5,193,80
2019,September,9,13,Dutchess,37,1399,702,9,1245,615,11,1201,819
2019,September,9,14,Erie,281,1005,424,299,1138,492,227,1378,626
2019,September,9,15,Essex,1,287,93,0,0,0,0,0,0
2019,September,9,16,Franklin,12,430,164,3,998,427,11,497,217
2019,September,9,17,Fulton,4,548,224,0,0,0,1,260,170
2019,September,9,18,Genesee,3,1059,441,0,0,0,0,0,0
2019,September,9,19,Greene,8,819,342,4,724,298,2,755,341
2019,September,9,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,September,9,21,Herkimer,3,439,164,5,735,324,3,512,258
2019,September,9,22,Jefferson,26,824,346,11,667,271,11,545,217
2019,September,9,23,Lewis,1,1105,477,0,0,0,1,361,271
2019,September,9,24,Livingston,8,1158,502,8,908,384,7,974,705
2019,September,9,25,Madison,4,1011,433,0,0,0,0,0,0
2019,September,9,26,Monroe,232,952,411,311,1043,450,102,811,373
2019,September,9,27,Montgomery,18,901,381,14,771,320,5,816,355
2019,September,9,28,Nassau,172,1196,556,121,1300,595,115,1305,852
2019,September,9,66,New York City,7215,1401,712,6187,1252,570,7638,1754,1249
2019,September,9,29,Niagara,33,919,390,39,1026,440,15,547,234
2019,September,9,30,Oneida,78,945,402,105,1147,497,60,1227,564
2019,September,9,31,Onondaga,184,936,406,163,1077,465,93,1175,567
2019,September,9,32,Ontario,10,1189,579,4,671,333,11,995,619
2019,September,9,33,Orange,87,985,421,54,1122,497,23,986,476
2019,September,9,34,Orleans,18,920,388,6,1400,658,11,925,425
2019,September,9,35,Oswego,23,782,325,16,969,421,35,655,311
2019,September,9,36,Otsego,2,326,111,0,0,0,4,412,322
2019,September,9,37,Putnam,1,1226,534,1,815,341,0,0,0
2019,September,9,38,Rensselaer,54,838,358,42,978,418,13,1470,645
2019,September,9,39,Rockland,64,956,402,15,1128,486,31,1225,585
2019,September,9,41,Saratoga,4,317,117,0,0,0,3,871,599
2019,September,9,42,Schenectady,48,996,429,33,949,404,18,777,456
2019,September,9,43,Schoharie,1,1061,456,0,0,0,2,366,296
2019,September,9,44,Schuyler,1,943,401,1,1050,451,2,469,306
2019,September,9,45,Seneca,4,1046,449,2,887,375,5,1091,798
2019,September,9,46,Steuben,14,634,257,7,633,253,12,491,292
2019,September,9,40,St. Lawrence,22,640,259,17,973,434,12,409,169
2019,September,9,47,Suffolk,202,1193,559,176,1392,629,131,1292,787
2019,September,9,48,Sullivan,15,970,414,3,1370,602,4,822,317
2019,September,9,49,Tioga,0,0,0,1,289,93,1,95,2
2019,September,9,50,Tompkins,16,1134,525,8,873,393,20,664,470
2019,September,9,51,Ulster,17,1134,587,12,912,386,18,1180,803
2019,September,9,52,Warren,6,866,365,0,0,0,6,858,534
2019,September,9,53,Washington,9,809,330,1,951,405,2,367,272
2019,September,9,54,Wayne,10,826,346,1,485,186,2,637,592
2019,September,9,55,Westchester,218,1134,510,118,1178,519,34,969,547
2019,September,9,56,Wyoming,2,1071,461,3,1191,517,4,226,136
2019,September,9,57,Yates,2,878,370,0,0,0,0,0,0
2019,August,8,1,Albany,54,929,395,22,987,420,31,1214,673
2019,August,8,2,Allegany,7,198,58,2,93,2,4,318,143
2019,August,8,3,Broome,43,800,335,36,1117,483,20,443,214
2019,August,8,4,Cattaraugus,15,732,310,4,1002,418,8,658,370
2019,August,8,5,Cayuga,7,674,274,9,1186,581,4,888,373
2019,August,8,6,Chautauqua,40,797,333,32,888,376,16,502,319
2019,August,8,7,Chemung,2,970,414,0,0,0,2,355,136
2019,August,8,8,Chenango,5,663,270,2,819,343,1,271,181
2019,August,8,9,Clinton,7,830,350,5,424,173,4,1167,710
2019,August,8,10,Columbia,5,1323,620,3,1073,462,4,723,355
2019,August,8,11,Cortland,13,731,301,7,649,304,11,514,270
2019,August,8,12,Delaware,1,1300,581,1,940,400,4,155,45
2019,August,8,13,Dutchess,29,1381,686,11,1320,638,13,667,420
2019,August,8,14,Erie,277,1024,433,289,1157,503,229,1411,638
2019,August,8,15,Essex,1,721,297,1,260,80,0,0,0
2019,August,8,16,Franklin,6,350,122,5,811,343,10,560,241
2019,August,8,17,Fulton,4,345,128,0,0,0,1,260,170
2019,August,8,18,Genesee,3,1135,477,0,0,0,0,0,0
2019,August,8,19,Greene,7,835,350,4,719,296,2,755,341
2019,August,8,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,August,8,21,Herkimer,4,470,179,4,574,251,3,235,145
2019,August,8,22,Jefferson,23,756,314,11,665,270,12,590,283
2019,August,8,23,Lewis,1,754,312,0,0,0,0,0,0
2019,August,8,24,Livingston,11,934,397,7,895,405,11,745,372
2019,August,8,25,Madison,2,1403,617,2,1345,590,0,0,0
2019,August,8,26,Monroe,220,916,390,318,1057,457,107,792,368
2019,August,8,27,Montgomery,14,847,356,13,774,321,4,677,324
2019,August,8,28,Nassau,180,1163,536,117,1204,545,110,1241,793
2019,August,8,66,New York City,7568,1402,713,6544,1264,578,7869,1755,1260
2019,August,8,29,Niagara,37,934,397,45,1063,457,13,645,281
2019,August,8,30,Oneida,76,953,406,106,1116,482,60,1243,562
2019,August,8,31,Onondaga,188,946,402,170,1051,454,101,1157,533
2019,August,8,32,Ontario,13,1110,495,8,1077,523,9,790,550
2019,August,8,33,Orange,78,970,414,60,1124,493,23,1084,542
2019,August,8,34,Orleans,17,769,318,8,1180,544,9,1023,465
2019,August,8,35,Oswego,26,819,344,21,902,390,34,644,296
2019,August,8,36,Otsego,1,456,172,1,1493,660,3,292,184
2019,August,8,37,Putnam,0,0,0,0,0,0,0,0,0
2019,August,8,38,Rensselaer,56,868,372,42,1026,440,15,1406,619
2019,August,8,39,Rockland,64,928,389,15,1133,488,38,1115,576
2019,August,8,41,Saratoga,3,339,130,0,0,0,1,962,872
2019,August,8,42,Schenectady,45,992,425,29,1035,444,14,1028,467
2019,August,8,43,Schoharie,0,0,0,0,0,0,3,528,451
2019,August,8,44,Schuyler,1,943,401,1,1050,451,2,440,165
2019,August,8,45,Seneca,2,1436,633,3,615,250,6,1073,814
2019,August,8,46,Steuben,11,631,256,4,639,256,9,686,362
2019,August,8,40,St. Lawrence,20,606,243,21,834,375,17,497,217
2019,August,8,47,Suffolk,223,1198,572,174,1372,622,134,1338,848
2019,August,8,48,Sullivan,16,876,369,6,1286,562,4,1047,409
2019,August,8,49,Tioga,1,1251,546,1,1213,528,1,95,2
2019,August,8,50,Tompkins,14,961,415,6,886,408,21,647,492
2019,August,8,51,Ulster,16,918,402,15,775,322,22,1224,784
2019,August,8,52,Warren,4,870,367,0,0,0,4,1249,801
2019,August,8,53,Washington,6,765,310,0,0,0,1,520,430
2019,August,8,54,Wayne,10,666,271,3,901,464,2,892,391
2019,August,8,55,Westchester,231,1166,533,131,1164,507,36,1093,603
2019,August,8,56,Wyoming,1,1060,456,3,1191,517,3,248,158
2019,August,8,57,Yates,2,897,379,0,0,0,0,0,0
2019,July,7,1,Albany,54,880,380,23,912,387,26,1344,675
2019,July,7,2,Allegany,6,219,68,2,93,2,4,318,143
2019,July,7,3,Broome,40,898,380,37,1078,464,17,458,234
2019,July,7,4,Cattaraugus,17,799,340,4,731,301,7,510,226
2019,July,7,5,Cayuga,11,833,349,7,1093,486,4,539,243
2019,July,7,6,Chautauqua,34,835,352,33,832,349,20,636,366
2019,July,7,7,Chemung,2,1045,449,0,0,0,2,355,136
2019,July,7,8,Chenango,6,592,236,2,819,343,1,271,181
2019,July,7,9,Clinton,9,882,377,4,492,211,3,798,485
2019,July,7,10,Columbia,7,1190,546,3,1073,462,5,938,625
2019,July,7,11,Cortland,15,551,218,7,723,339,12,423,241
2019,July,7,12,Delaware,3,690,286,1,940,400,3,173,58
2019,July,7,13,Dutchess,32,1314,652,11,1370,658,17,850,544
2019,July,7,14,Erie,293,1027,434,291,1144,493,247,1397,627
2019,July,7,15,Essex,1,721,297,1,260,80,0,0,0
2019,July,7,16,Franklin,7,673,274,6,832,352,7,490,216
2019,July,7,17,Fulton,3,221,72,0,0,0,0,0,0
2019,July,7,18,Genesee,5,732,295,1,1246,543,0,0,0
2019,July,7,19,Greene,6,861,362,3,797,332,2,755,341
2019,July,7,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,July,7,21,Herkimer,4,627,252,3,1384,608,2,261,171
2019,July,7,22,Jefferson,22,613,247,12,723,333,11,676,329
2019,July,7,23,Lewis,1,754,312,0,0,0,1,862,772
2019,July,7,24,Livingston,9,857,381,6,896,379,8,430,202
2019,July,7,25,Madison,2,1403,617,2,1345,590,1,1040,950
2019,July,7,26,Monroe,216,914,387,336,1025,441,107,753,358
2019,July,7,27,Montgomery,16,817,342,14,882,372,4,704,336
2019,July,7,28,Nassau,177,1160,538,119,1185,533,101,1275,830
2019,July,7,66,New York City,7357,1375,694,6411,1263,577,7762,1742,1243
2019,July,7,29,Niagara,40,792,331,45,1057,456,15,767,369
2019,July,7,30,Oneida,78,907,384,100,1103,477,60,1229,539
2019,July,7,31,Onondaga,208,923,392,160,1079,468,102,1142,529
2019,July,7,32,Ontario,17,1033,471,9,865,380,9,777,437
2019,July,7,33,Orange,73,1014,441,58,1112,488,25,1021,504
2019,July,7,34,Orleans,16,845,353,7,984,420,9,840,402
2019,July,7,35,Oswego,31,793,332,21,914,395,34,637,289
2019,July,7,36,Otsego,3,975,435,1,1493,660,4,367,277
2019,July,7,37,Putnam,0,0,0,0,0,0,0,0,0
2019,July,7,38,Rensselaer,56,939,420,48,1057,455,16,1429,630
2019,July,7,39,Rockland,63,928,389,16,1195,517,33,1211,610
2019,July,7,41,Saratoga,4,471,189,0,0,0,4,1257,1168
2019,July,7,42,Schenectady,43,896,379,28,1071,461,11,1103,549
2019,July,7,43,Schoharie,0,0,0,0,0,0,3,528,451
2019,July,7,44,Schuyler,0,0,0,2,987,421,4,612,358
2019,July,7,45,Seneca,2,1270,554,3,615,250,4,1058,808
2019,July,7,46,Steuben,11,607,245,4,804,334,10,822,443
2019,July,7,40,St. Lawrence,23,611,246,23,877,379,19,495,227
2019,July,7,47,Suffolk,236,1174,547,180,1341,608,147,1357,852
2019,July,7,48,Sullivan,20,772,320,4,1377,605,6,1136,566
2019,July,7,49,Tioga,1,1251,546,1,1733,772,2,120,28
2019,July,7,50,Tompkins,18,1029,476,5,980,459,16,653,531
2019,July,7,51,Ulster,18,838,363,15,775,322,16,1219,722
2019,July,7,52,Warren,6,708,290,0,0,0,4,323,255
2019,July,7,53,Washington,2,1071,461,0,0,0,0,0,0
2019,July,7,54,Wayne,12,728,341,1,1654,735,2,892,391
2019,July,7,55,Westchester,234,1141,517,129,1111,474,35,1084,560
2019,July,7,56,Wyoming,1,1060,456,3,1341,588,5,258,168
2019,July,7,57,Yates,2,897,379,0,0,0,0,0,0
2019,June,6,1,Albany,54,886,374,26,847,356,31,1521,754
2019,June,6,2,Allegany,5,262,81,2,93,2,4,500,331
2019,June,6,3,Broome,42,943,402,35,972,415,24,593,300
2019,June,6,4,Cattaraugus,15,749,319,3,647,262,10,882,584
2019,June,6,5,Cayuga,10,811,339,7,1029,456,6,328,123
2019,June,6,6,Chautauqua,36,881,374,35,863,364,17,539,281
2019,June,6,7,Chemung,4,793,330,0,0,0,1,133,43
2019,June,6,8,Chenango,6,802,335,1,962,410,3,341,251
2019,June,6,9,Clinton,10,953,407,3,549,380,1,415,325
2019,June,6,10,Columbia,7,1123,485,2,1208,526,5,1038,574
2019,June,6,11,Cortland,12,661,270,7,822,375,11,465,259
2019,June,6,12,Delaware,3,982,423,1,940,400,4,343,142
2019,June,6,13,Dutchess,32,1260,590,13,1246,597,17,955,587
2019,June,6,14,Erie,311,1007,425,304,1134,489,261,1429,639
2019,June,6,15,Essex,2,804,337,1,260,80,1,385,295
2019,June,6,16,Franklin,7,661,268,7,1018,439,8,618,255
2019,June,6,17,Fulton,1,90,0,0,0,0,0,0,0
2019,June,6,18,Genesee,5,865,364,2,909,385,1,554,464
2019,June,6,19,Greene,8,850,357,4,1036,444,5,840,557
2019,June,6,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,June,6,21,Herkimer,5,652,268,3,1266,553,4,470,233
2019,June,6,22,Jefferson,25,638,259,11,787,366,12,700,348
2019,June,6,23,Lewis,2,780,324,0,0,0,1,862,772
2019,June,6,24,Livingston,11,1054,453,7,947,403,6,932,534
2019,June,6,25,Madison,3,832,349,0,0,0,2,539,475
2019,June,6,26,Monroe,242,922,398,346,1044,449,130,713,353
2019,June,6,27,Montgomery,22,829,348,16,946,409,4,694,323
2019,June,6,28,Nassau,181,1177,554,129,1230,572,103,1271,855
2019,June,6,66,New York City,7698,1367,693,6658,1259,575,7932,1744,1246
2019,June,6,29,Niagara,46,886,375,42,993,428,15,909,411
2019,June,6,30,Oneida,80,921,391,104,1114,481,66,1213,536
2019,June,6,31,Onondaga,220,959,406,160,1124,487,102,1138,520
2019,June,6,32,Ontario,14,907,384,11,983,428,13,900,548
2019,June,6,33,Orange,75,1145,504,58,1110,485,22,953,497
2019,June,6,34,Orleans,12,802,333,6,901,381,10,935,448
2019,June,6,35,Oswego,38,837,353,20,757,320,26,642,292
2019,June,6,36,Otsego,2,1265,582,1,1493,660,7,774,570
2019,June,6,37,Putnam,0,0,0,0,0,0,0,0,0
2019,June,6,38,Rensselaer,60,906,400,53,1003,430,15,1383,675
2019,June,6,39,Rockland,62,979,418,14,1031,440,36,1258,622
2019,June,6,41,Saratoga,3,399,158,0,0,0,3,1243,1153
2019,June,6,42,Schenectady,42,875,369,35,1071,465,16,938,470
2019,June,6,43,Schoharie,2,1423,723,0,0,0,3,528,451
2019,June,6,44,Schuyler,1,693,283,2,987,421,3,691,365
2019,June,6,45,Seneca,5,1329,582,3,556,222,2,1107,1017
2019,June,6,46,Steuben,14,603,245,4,804,334,12,698,368
2019,June,6,40,St. Lawrence,19,656,266,17,830,348,22,551,268
2019,June,6,47,Suffolk,240,1169,538,187,1354,621,143,1329,812
2019,June,6,48,Sullivan,22,732,303,4,1377,605,5,1336,740
2019,June,6,49,Tioga,1,1251,546,2,1059,455,2,120,28
2019,June,6,50,Tompkins,13,690,283,4,537,211,10,759,663
2019,June,6,51,Ulster,18,747,309,17,775,323,14,995,628
2019,June,6,52,Warren,7,787,328,0,0,0,4,359,291
2019,June,6,53,Washington,3,1238,540,0,0,0,1,140,50
2019,June,6,54,Wayne,10,869,415,0,0,0,3,953,589
2019,June,6,55,Westchester,238,1089,485,133,1090,470,36,1166,685
2019,June,6,56,Wyoming,1,1060,456,3,1379,606,5,258,168
2019,June,6,57,Yates,1,491,188,0,0,0,0,0,0
2019,May,5,1,Albany,51,905,387,26,985,423,31,1533,771
2019,May,5,2,Allegany,5,425,157,3,251,76,5,527,310
2019,May,5,3,Broome,44,863,365,46,975,417,31,559,249
2019,May,5,4,Cattaraugus,15,772,462,2,959,408,8,592,255
2019,May,5,5,Cayuga,9,952,407,7,931,395,11,505,286
2019,May,5,6,Chautauqua,38,894,401,32,964,412,17,576,293
2019,May,5,7,Chemung,2,702,288,0,0,0,2,71,22
2019,May,5,8,Chenango,4,478,183,0,0,0,4,293,222
2019,May,5,9,Clinton,6,839,352,3,556,388,1,105,0
2019,May,5,10,Columbia,6,987,421,3,765,317,3,844,378
2019,May,5,11,Cortland,14,634,257,6,851,359,8,765,383
2019,May,5,12,Delaware,3,982,423,1,940,400,6,842,369
2019,May,5,13,Dutchess,27,1229,591,11,1068,465,14,605,342
2019,May,5,14,Erie,315,1017,433,308,1134,490,258,1389,628
2019,May,5,15,Essex,1,433,165,1,260,80,1,385,295
2019,May,5,16,Franklin,10,564,225,8,966,412,7,570,280
2019,May,5,17,Fulton,0,0,0,0,0,0,0,0,0
2019,May,5,18,Genesee,4,1046,449,3,799,335,2,858,484
2019,May,5,19,Greene,6,1026,440,5,1025,439,7,734,493
2019,May,5,20,Hamilton,0,0,0,0,0,0,0,0,0
2019,May,5,21,Herkimer,5,531,211,3,1383,608,6,535,259
2019,May,5,22,Jefferson,24,657,267,11,692,283,13,669,329
2019,May,5,23,Lewis,1,1040,447,0,0,0,0,0,0
2019,May,5,24,Livingston,9,980,419,7,928,396,7,917,510
2019,May,5,25,Madison,4,719,296,1,868,373,2,539,475
2019,May,5,26,Monroe,242,896,381,354,1035,446,127,694,331
2019,May,5,27,Montgomery,24,826,346,18,1000,434,9,834,386
2019,May,5,28,Nassau,193,1212,586,127,1168,536,108,1286,864
2019,May,5,66,New York City,7540,1356,693,6579,1243,572,7746,1735,1249
2019,May,5,29,Niagara,42,808,339,37,967,417,16,782,378
2019,May,5,30,Oneida,82,904,383,103,1118,484,70,1177,521
2019,May,5,31,Onondaga,223,978,415,163,1081,467,114,1197,540
2019,May,5,32,Ontario,13,953,407,9,1028,460,18,965,584
2019,May,5,33,Orange,81,1152,509,58,1110,487,27,952,445
2019,May,5,34,Orleans,12,684,278,4,1030,442,10,868,417
2019,May,5,35,Oswego,31,733,308,20,809,343,25,596,261
2019,May,5,36,Otsego,3,1266,571,1,1493,660,9,928,828
2019,May,5,37,Putnam,0,0,0,0,0,0,0,0,0
2019,May,5,38,Rensselaer,57,849,357,60,909,387,15,1378,676
2019,May,5,39,Rockland,65,992,425,14,896,377,37,1227,619
2019,May,5,41,Saratoga,2,165,55,0,0,0,3,1127,1037
